	new_home_id	old_home_id	floormap_guid_prod	vr_guid_prod	floor_map_guid_new
557	557	144	22632bf4-f968-5b42-cdb5-d0b7e5ceeea8	f640105d-2dfd-4f35-9bcc-aa1f82ea0a0e	
558	558	1440	fa26de19-3713-c613-e1a9-d98dae207f56	33b5fd9d-937b-46da-bc7e-435b2663f6fc	
559	559	1441	fad442d0-e87b-d6f1-15ac-f96101db94e7	d04fa95e-393a-4295-8121-833080c111fd	
560	560	1442	fd7f5d12-75ef-2e38-6e42-47f14e06be72	ae69b89a-f2de-487d-8d78-991ab2c00590	
561	561	1443	9076979f-b5c8-3354-e8e4-71a6d1d009ce	b9a78dc3-b765-4bc7-95b9-c891d9bbf226	
562	562	1444	79866cd2-822d-84b9-7c5e-e4b13510d337	3bbfa8f1-ed52-4955-898b-03246d7327c8	
563	563	1445	143885a9-aa06-dc4c-671d-7d5a3690e9f8	50afd1ae-162d-4d11-a1df-6a6ed5d6049e	
564	564	1446	8f7d1f21-8310-e577-c823-b0de5bb05e75	137915d3-fe62-4997-aab1-c29e0336af63	
565	565	1447	4965acc9-a64d-3fa7-5bc5-2c57b3d4de03	28ee844c-6b53-4d53-9a97-2e1c7f016990	
566	566	1448	67e2befc-d33d-930d-59f6-08ecfadbb518	336a6fdf-40c1-496f-9eeb-ee69c511330c	
567	567	1449	6aaf08bf-2aaa-9281-3992-7955ff3c93b2	ce0eb041-3aff-4f16-817c-cfa244ea89ed	
568	568	145	25e3d64e-55f1-230e-b7a2-3bc51b02ae1d	bdb63258-ed11-48e4-b87b-d537ed4baf01	
569	569	1450	12c8b5fd-f099-ac19-1317-b940d1f3334f	5a68d480-d931-4bec-8f95-89cbbc64197b	
570	570	1451	e0fa41a4-2157-783b-1df5-2dbedb9e30eb	0e68cccb-4260-4104-851a-0b8ce1175535	
571	571	1452	71681a31-3724-e04c-943e-a813eb1bfbf6	1dd5c57c-7ecd-489b-b790-0b22481afefa	
572	572	1453	685e7cb0-f514-25c6-096b-f81e44d1e917	8a3bbbb3-2bc0-477b-91fa-ed916b06409a	
573	573	1454	188e8adc-11b0-7d85-946f-4c2941ddb459	c3a3a8fe-a380-4838-8c6f-9b85637564b0	
574	574	1455	cc6bdaad-97e2-4d5c-b6e4-54597537970c	340102a2-a776-491f-a119-84f0f9c26b2d	
575	575	1456	598eb248-e527-d2d3-01fe-3f1f407eb31b	3aa65d1b-16ce-441e-8a73-ebf595a39e28	
576	576	1457	08293d4b-01ce-f66b-bc22-d0576a9fa926	dc44e72a-f911-44bd-a765-34affbf600bf	
577	577	1458	2e42759a-a950-e9da-6a0a-81f40e0e0b90	84ec20dc-392e-4e53-ae8d-1a777e1373ef	
578	578	1459	9df0af1c-65fe-c2a7-97d5-6959d814e732	e516d0a3-d52f-4937-a5a9-9ad668aa7572	
579	579	146	29c6fc02-c867-f908-bcb9-b09660401ce5	80c1f26d-3205-4767-95d4-fb48e5c0ad39	
580	580	1460	b24f9c9e-ee71-814c-ae0e-5b2e5731d746	86f468f3-dd12-4e2c-a69a-d56d96b1a9ca	
581	581	1461	2f034a95-fefa-2d7b-4baf-e5fc062b71b5	f2f03a7f-1487-4faa-b95f-7b4b9fe92a25	
582	582	1462	c29ef119-6ff1-86f8-99cf-73bc3f3d76cd	e4bda76c-8b06-45c1-a953-da53f3446ac1	
583	583	1463	5018a0c7-4421-9405-3370-f23d41eb626c	ed3452b6-ae15-4604-bed7-cccc18d5d3fd	
584	584	1464	a6eaa010-06ea-f772-c854-09d5d381d444	4a0076ca-9d6a-4cfd-8b15-d227a971a498	
585	585	1465	da654f5f-558d-3532-eb8b-3d2157998808	ad1ece4a-5645-4154-8397-f25652cbbf7a	
586	586	1466	8132d1bc-2033-a884-3563-91e694a0b80b	4645e0a1-353d-42e1-9f85-7362cb9b6299	
587	587	1467	cd54f1ec-a348-a51b-b73c-8bf3e3eb52b7	3387df58-9aa6-4e65-8fd4-236c6098af68	
588	588	1468	c0546d3b-e1b2-a9b3-d03a-6ed2f04c4531	016dce7b-6dfe-4cd7-ae70-159f8fa40db3	
589	589	1469	b2c984ab-c743-c86c-2bfa-ed910b748456	c93e7aa1-ae7b-4c2a-8709-01d4de38df6b	
590	590	147	29d384c8-3cbe-8cac-3485-5d351577ecfd	c194b894-be12-45fd-b4b2-0500e8b7573c	
591	591	1470	790cd87f-1435-6ce1-ac73-43777036d73a	bb69ae5b-d0be-4535-a449-caf52861ca85	
592	592	1471	4b4f14a3-393a-a466-7ec2-3f25eee55686	235d7397-c1ec-45d8-bae9-c1b86b53ade4	
593	593	1472	defe7dc3-c40d-b392-b28e-a38bad4746a4	04b9ab8b-4091-41bf-8554-fa6b7401aa36	
594	594	1473	216eead2-dd62-a1a2-2d13-2869e6dd0a58	07c714b1-d39d-4cae-a99b-b3d7aae6768c	
595	595	1474	558a9b28-ed04-53df-b5f6-dc38537ff2dd	ceb72fd2-fc4c-41ff-9130-adb46ff54fab	
596	596	1475	0337db1b-f1a5-498d-3783-dcdea5589d8a	276329e3-51e4-4083-b8ee-13aacd86ddb7	
597	597	1476	7daa0a5a-280a-e740-071c-1f9f3b6409ee	e918a41c-4cd9-4530-be46-5daeb8f402e7	
598	598	1477	7d4868b1-7e95-7627-30ea-53ae9b7880d5	0611919c-9d24-43f4-b4df-b041728063a3	
599	599	1478	55e1a576-a97c-5b77-60d3-6c2c08ecdbc7	e42e03d1-e6fa-4a22-9db6-99deafa02aa3	
600	600	1479	55536284-9b53-48e7-b063-8f76a579c5b6	da863b22-25ec-4969-a325-86eac21db3c4	
601	601	148	2a23dd1a-2614-233b-312d-149ef1da03dc	f71d7b2c-1646-40f8-b8c5-fe3853f69f72	
602	602	1480	17f20e51-3570-4e9e-7e66-0efc18c8a9e2	435475de-70cb-477b-8e5e-7fa960db6a07	
603	603	1481	9da8543e-2f2d-df26-d735-376738ac11e8	914278ab-000d-4359-8bec-a4f407bab3fc	
604	604	1482	576960c2-0c26-1c23-2f60-710db17a2654	30b09dc7-c04a-4943-85e8-27fbc43f57cf	
605	605	1483	9095280f-0119-f463-c6b1-b6e106609204	d725c604-5e94-4c24-998b-31014d30e127	
606	606	1484	8bd6384b-2e51-1287-c21e-7c5d8e8c1600	e1413f17-6ab3-48aa-a8de-de934909e916	
607	607	1485	b06dfb0e-b029-e5a3-a42a-ad91e32abd78	ec11d30f-6a6a-455e-b112-08a040167bb8	
608	608	1486	bc7d8045-3ef1-24a3-1c59-9519b8f35792	6bec011f-3575-4238-9834-79d1069ef4b7	
609	609	1487	3110b8f3-0f92-a614-091e-8eebdbed2177	bbb5e981-4399-43a6-b700-3a695f1a12f8	
610	610	1488	b34b236c-911c-fceb-d14e-af5f7c8614a0	b7136ef1-dc64-4aed-af70-b98527fad7d3	
611	611	1489	85eaaa50-fddb-6476-ede3-ee970327636d	dc16b0d6-e200-4627-9989-01159b6e6289	
612	612	149	2c3b70ba-ad1b-3d7b-ec04-64db117c14a5	a029cb28-f20f-4d83-9fa3-eff70642aa0a	
613	613	1490	e376914d-3f18-7f69-7054-e6dd38566dc4	c909c493-81c6-4c45-86fa-8e79440cffdb	
614	614	1491	e69c62c0-f359-2ef8-edf5-c7f00932b4cc	adbb650b-cb72-4f96-9917-77627c8dc12a	
615	615	1492	e7ca0cc5-334c-b24a-8b92-cb42cd5963fc	9276c2dd-2aaf-495d-a07a-e11b9205e6fd	
616	616	1493	ec38cab9-17e8-2143-c51e-939895962caa	204a6a71-282b-4bf6-a8a7-07e907f6fac5	
617	617	1494	ed1e6593-852b-1d8e-40ed-76b9f9642c2b	55a2b528-c038-4685-89fb-1903aba574f1	
618	618	1495	f00950f3-dfd2-4cca-e6d7-8ddf57a9cb8a	bae044ae-784b-4fff-881a-cfb600573643	
619	619	1496	f0c02cbc-9803-fb16-322f-b7bbbc3de6fa	b8965807-0cb3-4f5d-9023-5631443fe949	
620	620	1497	f2ba240c-2290-c9f0-4617-0e05b650725a	7930bb8e-3dcd-4fa2-83d8-c18fa002e2e3	
621	621	1498	f5aad44e-2239-071f-9a8d-d18ab4bb65e3	2ce546d9-0220-4b38-8917-c2d09cb61290	
622	622	1499	f8f55083-768d-69ec-4c2a-4e4379c7a49a	d4f526da-1048-4207-a0ae-47487cc71f32	
623	623	150	2c8a53b8-eefd-6ec2-5f7e-4d67a35926f2	7c4e4c01-755c-479e-8d75-4f50dd89d269	
624	624	1500	8d4e0c48-c2c3-9c5f-3b8a-c55b4dc0aace	a5fb083f-35b8-492c-ac9c-2a80fe9b8865	
625	625	1501	8131cb63-9635-2546-b667-763d3cd3751f	c7cb6d46-1692-47a1-8f74-f7449eb95610	
626	626	1502	a4e7b4b3-7e43-2244-9a46-0ffb7e8aafb5	34e482a6-9162-4bb7-ab11-05ac7cb89d07	
627	627	1503	6ec45953-7628-75a4-c993-623de61c4371	18bbd2ed-cfb6-482e-b808-2ec2a7fa6429	
628	628	1504	0bd95b39-2ed2-9706-9d7f-bdd4ed465e6a	e1056f82-4b3e-45ed-ac77-b8a694d70d6b	
629	629	1505	8d8173ca-e288-89a2-a003-8acaa4f38ea9	a59251ef-f392-45cc-8a06-831a1db548e4	
630	630	1506	2b52b1a5-c97d-9e76-e1ac-89dac62ada86	6fec459c-a662-441e-a3f3-37b4479a5f5d	
631	631	1507	6e195d26-014b-be70-4cf1-a0c6948ab8a5	200351a7-5a59-41f3-9a7a-54e0b122b72e	
632	632	1508	60715588-20bc-d943-159f-4291a1fbe01c	bb505c34-e01c-4d8e-b7b4-b7146810bfd9	
633	633	151	2e90b19c-7181-bb29-6b84-4ceb6354f4bd	3a973678-aeed-46e3-ac64-49396c87b729	
634	634	1510	7aa3c4ef-7123-ec77-2b41-e640c73bd027	5907763e-559c-4271-9761-fed438bd4b85	
635	635	1511	da3cb86c-c256-b049-4b6d-025709c77840	ddcb6cdf-5d14-42ac-9b5e-5015c8ff51c1	
636	636	1512	0079d678-c1ff-24ab-f22f-86cf721a04bb	6e2f2fe7-8d5c-4f32-b22a-1c72ed3944f3	
637	637	1513	41368664-d90d-c461-d876-c2b8d7583977	a79e3600-5b25-46c3-a78f-ecdf4dfd28ce	
638	638	1514	2ac890b7-184c-74de-3853-4994fc95c945	144606eb-ca82-406e-b5ee-b25e909de78b	
639	639	1515	04744548-b297-db99-1fd4-0ce955cdf8b6	6fc1050e-560c-4594-a322-110c26baf300	
640	640	1516	54a2a969-cf80-a8ba-6100-97f892f0003b	adc21052-d512-4da8-a767-96e553d390cf	
641	641	1517	38411866-0282-927e-8ed1-e6b1ba8ac172	c76b794a-3615-4e59-ada7-4818c47092fb	
642	642	1518	7943232d-5af0-4211-cc05-b28841a1188b	2c7b3ad9-cd83-4a77-bc28-20807b2ad315	
643	643	152	31018907-6d46-6b8a-e5a8-6e1e3894165a	dec9bb24-d79b-4e0b-9f72-860855fe86da	
644	644	1520	383b4ab4-47c9-6431-0c70-271d72cd70da	a699633f-7b3f-4c11-8b93-88ad93fb8269	
645	645	1521	bd840a9e-b520-f7f9-b5a7-1e1b9123d7ce	fefa9b54-2e63-442d-a1b7-364cd6aef395	
646	646	1522	ccdb1750-05dd-b9cd-6ddf-4d69e7980292	67c054c7-43ba-4d12-8b60-14a2021e4d7e	
647	647	1523	bbd974ff-9aa5-b5c6-c5e1-6255d5f3b49e	b9d65328-3658-483d-8211-56a9ffc69917	
648	648	1524	76278dcd-6df8-bcb1-5e0e-c194017b29bd	ec623f5e-cb6c-4fab-9a66-f36961065260	
649	649	1525	0e6dd678-5ab4-f864-3e3e-20ef0723e302	5ef9212c-66e8-4a7d-ac2b-129bf1868a90	
650	650	1527	c9324a50-4355-468e-aa9f-7a12496ae3d5	4952f81d-0c24-44c1-99b4-461ae671f5e1	
651	651	1528	2c31392f-882b-0f52-7ec5-a54fe4890c89	9fd82216-694e-48b0-8de9-8714fb81fd83	
652	652	1529	387a2773-73ea-a874-0d47-8e7c222b56b8	620b3b58-127e-444b-9793-17e91bf71f02	
653	653	153	31632810-608e-22f8-bcf9-b4193b998452	dfe50866-4e03-46fe-bcbe-bfa5136b0536	
654	654	1530	49d9c381-f0ed-d67c-315d-86dbfb88e354	672a1aad-e4c5-42bb-9994-bbc06bad4c21	
655	655	1531	7b578be6-9e11-9f46-3e07-3dbe513084a4	4e605b08-5b22-4638-bb61-d10f326dfb2a	
656	656	1532	be39937e-b0b6-ba4d-3c6f-1c397f9e713f	88686acf-b300-4de4-9e63-5dc921f26dbe	
657	657	1533	e3322193-d5fa-4741-2c6b-a9d950cfeaee	f068ff27-7dfc-4b41-b173-c244cc66a08b	
658	658	1534	df55b035-2799-8d3f-bfbb-b539204c7322	11b7e408-a3d8-4276-85c3-9bad594abec1	
659	659	1535	bb2d4b68-4339-3082-2748-5e26c5a37c69	7fcf3e96-2467-45cc-a81e-df5e3dc5dca0	
660	660	1536	d681233b-9202-9ac7-b5aa-e5a776cde0d5	084a21eb-2147-4da5-a948-0c1f74b5151e	
661	661	1537	6397d288-2276-8bdf-b75a-fa58eb105d96	801a8780-2656-4dbf-ac51-a998567e9795	
662	662	1538	78b11af5-e79c-4cff-64a3-34006dd94e91	237e40eb-4c16-46fc-9885-ee3ce4a8934b	a9be2574-dc25-4420-ae5b-aac6f2b97cc5
663	663	1539	52717a1d-af3e-5cd2-b061-434897275565	16a382ff-f37a-43f0-a927-fbe5ebd7b49c	
664	664	154	33047c59-27f6-573a-0712-c35cd100335c	24132040-3924-4e22-9b03-177c3b4d8621	
665	665	1540	81ad811a-104b-3b5e-37f9-547b8254ac7f	41c6e371-b870-492a-9f9d-99e577ee0bd3	
666	666	1541	2b8874b3-ae59-501b-4a05-6ed2f737acfe	10a8b19a-aa65-4876-a4af-67ce9652fa71	
667	667	1542	0c22be02-f60f-f325-32cf-0695c7035e86	3cff6126-c3fe-4670-a002-ab6ffaf0c138	
668	668	1543	886ce63c-65a0-daad-19da-0a52b464ca13	9fc281fb-8f0a-48af-8e94-c92828b206de	
669	669	1544	c46aafb6-f372-6985-1100-710b405d7902	09aaa536-24cd-461e-8771-5cfd4eb7a363	
670	670	1545	4d7861b0-5c39-313f-463d-728f70b5715e	1b19519c-bb40-4007-9e6a-1bb9a76aaa79	
671	671	1546	0bb8963e-a91d-dd2c-91fd-ca166b8bddcf	1ff6022f-3c89-40de-ab18-2655eb069a34	ac2c574a-f8bb-492c-8d28-72d5899f1c8f
672	672	1547	eae7a183-3a9c-d8c6-a45c-0360757b2ae4	d69a9a3d-72d4-4631-be34-425df364e910	
673	673	1548	f1c78369-a66a-7de1-904b-0efb17022f11	8fb23310-f391-4e19-b279-19b1648b112c	
674	674	1549	f33fe233-90be-148c-0d4f-82b64508acd3	409ac203-a9f0-4894-9d14-f6d79e328830	
675	675	155	3372237c-ff93-f60f-f6e0-c4577c552b7b	7147dc03-e36c-41f1-9928-7c56d69dcbd3	
676	676	1550	f8c22578-94b1-8ca1-c8b0-1a89e715feae	5861721f-9c9b-4ac2-808d-9e0ad6a92889	
677	677	1551	fe70450b-83fc-d53b-4aa1-ee388e6b1c0b	fc727bc0-b535-44a7-9f13-31ef7c4c290f	
678	678	1552	b4ab15e7-e3bc-e1a7-baa2-dec406f139ee	9f9c6f09-92cb-47b8-aa6c-0ebc5b0572ba	
679	679	1553	51649a4d-614d-50d2-3c81-871ae2236c7d	ded1454b-2e3e-40dc-b685-862a677c3d3b	
680	680	1554	e57486c2-a544-104e-2c86-dc295a339a98	abca8e0a-6a69-40de-96be-130db7f223e4	
681	681	1555	82691a22-8f90-237f-3296-cc2d38fee478	bb6feb10-c12e-419e-8e4e-a1346b4748d1	
682	682	1556	1fcbc409-7076-15a9-38a5-38b0ff200b21	d6b9d316-eb7a-4aa8-8faa-5f18636b3459	
683	683	1557	2d1e0a14-ba09-a3c9-37cf-70607c9b3e30	f84f7009-53fe-4393-b99d-d4eb1a51fc62	
684	684	1558	baf522da-2741-203e-c314-92ee03c6e7e9	74a96ee4-2a8c-4236-ba44-55ac42d0c678	
685	685	1559	4e396993-afa5-1f70-e04f-db97dcc43880	319368c7-742a-4d2b-acfb-595b76a2ab2a	
686	686	156	359a44d7-ac44-0c03-72f2-0eeef3f9eff1	7ce1c1cc-2ea4-42f0-94a4-8cb7c4c89e81	
687	687	1560	dd6c5575-26a8-dc5a-0dc9-f7f1ffd6fdb9	65a5b621-1796-4aa6-b2e7-d9e9b1d46203	
688	688	1561	b891646d-3dcc-6359-57ef-6565cc372daa	b15be268-4c1b-4bd4-a966-1651ca9451a5	
689	689	1562	7f39799a-8a04-3fae-9e88-743f981b3f9e	73163f6d-49a5-4f21-bc02-1fa8fa67054b	
690	690	1563	4363cc80-1648-79f8-7e58-0e891bd61d48	11c925b6-1585-4115-9925-b0a049397a68	
691	691	1564	8f82f618-2d91-fb99-3413-118ad2ebbd53	36fb82e6-eed5-4a73-8c53-a393c146548d	
692	692	1565	4844d9c5-7117-0426-33c6-5c697f059dda	7a88ecdd-4ffa-47c4-bbc5-48b945de9a7a	
693	693	1566	6e7ca605-b353-6d7f-dbc0-8a8bd14e2a76	6f739185-2be3-4c8b-9868-eb2abed95fe8	
694	694	1567	b765f80b-3e68-ded8-b714-618f958a9e33	f10620bd-71be-4ed8-a1ac-7b2e0a490ffa	
695	695	1568	0eccf489-7921-7a65-3610-c1b01aac1672	8553ad37-8761-4678-8e7e-04cb7d0a1eac	ad11003e-8bdd-46d2-98e1-155707d7c7af
696	696	1569	6f9d1dbf-4411-bea0-6404-264582151ebe	4f7d6132-b285-4385-bb73-abe7b48704bd	befde7f8-82be-49d9-8bcf-f954f4afd7bb
697	697	157	3b2b27e7-3090-b3b0-5c96-33c6ecab7d73	15809d52-8e14-4b50-bfd6-1f8017e4774a	3443e32f-49c9-4a79-9294-e6f6ba94752e
698	698	1570	de3dbd23-1cce-f7aa-2d51-67a1984cb1ab	216b7f9a-8bf3-4b38-be9c-d0923defde8a	8dec6513-ec4d-416e-88bf-ce097f8c386e
699	699	1571	39b10391-4b34-f722-088c-f98471b31aca	eb18ced9-4ed7-42bf-83bf-a8c89dcb37ab	0219c468-e0b0-481d-83e0-a0ec48672937
700	700	1572	dff8333f-c1da-71bf-1d3a-3e0e93f38837	0cb5028e-1120-489c-b826-92316eaa5e51	20011ebb-ad9a-41d1-9bb8-e0aef52abe92
701	701	1573	ca2f7606-da2d-d08d-2242-a3916c198bdc	946f265b-3eaa-4d29-ac49-20471f4b1103	199b20ef-9b8c-4d56-a141-7001bd346f42
702	702	1574	235e5767-01f9-1a0a-c913-61fea86a94e3	64a731a0-d677-4599-a702-9474a94a86d1	54bf5dff-58f6-485e-88e5-0f7f00d7461c
703	703	1575	8bcda3d1-7c87-4d98-b0ea-499661a943ee	103e8e4a-4ad2-4ab8-a5b3-6bc4b2d28941	37968140-b6e3-41cd-9afc-2a214951f86e
704	704	1576	7ad6fab7-2369-f549-060a-5884708054d5	477bdba1-6987-4ec9-a4c7-faa282687a4a	570275e5-6320-40ea-9c62-daa5a329156c
705	705	1577	7f9da8c3-e08a-8a4e-8b7a-74e8be981a68	eaf7ea9b-370d-4175-8b30-e396316a74c9	b5b8e9db-e37e-43ae-a273-f9e85544086c
706	706	1578	c30eb979-d230-f033-1c91-be96e474aca0	9bc9c440-8e06-436f-a5fd-d9b2563dda85	56be0403-51a2-4d32-8c36-f96eb4d6226a
707	707	1579	5bbe061b-254d-2863-ae36-8afaa9cecbc2	b406cf09-080d-44c8-a64d-8bcd17f45037	809a1c7f-7069-4f8b-b98d-095ce15263bb
708	708	1580	956ee2e3-870d-0f49-3921-ac7bb2e83fb6	d0ddae1e-6bdf-424a-936a-7de9017f7433	8bbd6ad4-d0c9-490b-af35-c626fac834b2
709	709	1581	c09e0c40-a311-7a1c-c503-66d7bd4cab59	61fdfce7-247f-47a6-bc40-6ebe7d69a71c	ae8d4a2a-ceda-49cd-b4e6-cb92833bc3d7
710	710	1582	21536b98-d363-4653-837e-7848b8d11524	f74d351a-7dca-447a-9650-355fd8c9d058	231edd01-4ff3-4ef3-83d5-36710f4190f8
711	711	1583	89236727-fdff-c996-59d8-bd1a8d3e19d9	d09c6961-845c-4590-97b8-0d34ce6b23c7	dccbb3f0-5603-44d2-8aeb-39b58c11e505
712	712	1584	30c6a866-316f-342c-c1f8-79a501fbf24b	7f60b35e-4de0-49f9-8770-453b942f3bda	ec5a9686-7412-4080-bfaa-6b850f1fb328
713	713	1585	2fd53980-d42b-70cf-ecaa-a34686e866fd	6dadb1f3-8248-409c-b39c-6d5941aa728a	
714	714	1586	71318b82-8b8c-67d8-c167-50430e6edaa0	44ea43a2-46b2-4f60-9f74-1ba984249a19	
715	715	1587	34dd69ad-f6f6-aeb3-2207-661b02a69378	cfb5084b-6844-4e51-bb08-d9c493263939	
716	716	1588	0b248400-d224-1571-8efa-f7c3efe28377	7d66c2f6-4eb9-4d0c-8a17-14f8d12e8b0a	
717	717	1589	34fb5e1c-fc72-6e3d-e76b-f6ebd0e1c294	f97b0b36-9e66-44d5-8157-a7e36c99832f	
718	718	159	3c1d88e0-b96d-43ae-dc15-916c8dd64f6e	be9a9098-4347-4450-aabe-5418636b288c	
719	719	1590	7481adda-397a-60f0-11e0-b8069c3853a4	d8ed25da-e671-4757-903f-5dfe16836fe5	
720	720	1591	50d40f03-f427-ac7c-6b91-8b98c7340da5	8c10b514-ee9f-4991-96f5-3170cc24f168	
721	721	1592	8aa5d287-09fd-5c9b-8def-f4da952ebc67	42c7caf5-32dd-47cc-8aa5-9fc57ff60c5f	
722	722	1593	131e9804-3738-ecb2-4ba9-52c1f4f62235	b56ea2c4-af72-4f3c-8ea1-6d2951787906	
723	723	1595	74f22e06-38d4-68b6-010a-e091381a74bf	97d0bb7d-541e-4309-b472-ee3853fa60d9	
724	724	1596	b30eab40-4c98-31d1-0ad7-d4eaabdf6c1f	57791a3b-9e8e-4a0e-bbf4-2391aee0557c	
725	725	1597	bb1c3e62-5cf9-638f-4042-d137276220e4	54ae520c-de08-48b1-9140-010281a75f27	
726	726	1598	6ba1413c-539c-89f3-005c-39c30b65c349	b6f691e0-a90e-46b4-bd94-2719dbf5569f	
727	727	1599	f1472def-1326-8306-bc6c-5de5d30c7d03	369c5169-dd19-48d7-947c-7d1f23bbeaac	
728	728	160	3d43f27c-e026-6293-32f6-fc33681c1ebd	6844b943-90ce-4033-8100-cf3041373492	
729	729	1600	fac3aad6-a800-a633-e176-a9e53cd94b55	3349ab28-4c92-45dd-98ec-92f312e30c1b	
730	730	1601	fb56f975-60d7-6588-e749-e287487fa2e2	e97b7d4e-5de3-4e38-9f59-e8be926269cb	
731	731	1602	69d5624a-f990-1727-0d5e-7430fb2aeef8	6ab7f9d2-0f81-41f3-9fce-dce2b0b37ab2	
732	732	1603	3bad46f6-a366-98c4-1c5e-f786d518f626	0956f9d1-3d14-4409-93d5-c8ffb5a2006f	ca507445-8f41-4b06-83f7-13bbda18cdc1
733	733	1604	835db644-d621-9837-883f-98332f089aed	3d778181-7519-416e-8067-448a75641259	
734	734	1605	4dd6dcde-e783-f272-4062-eaf4e642b1ad	535a1e83-5787-4d67-83c2-8a9754f06c00	
735	735	1606	d7caef63-6bd1-64bb-3615-5f1e2db06384	19c41900-de5c-4e45-bd5e-8be22e86cec3	
736	736	1607	bff54092-2709-76f0-1aca-9d1b7acfc943	232ee22f-b7f3-46ee-a61b-1e232ced653c	
737	737	1608	2e761790-e8fe-4556-09b1-aa76c799ef4f	a4d5ee1e-7c75-4fa8-95bc-28e553f05318	
738	738	1609	e7e73b6e-60b8-193d-799c-187544c5275e	52700a1b-0fb4-43d5-8813-3490f1126a34	
739	739	161	42513dff-3c05-8bb5-54bf-656e5dea7638	b6941839-c186-4d62-ab6d-ee7843c6a102	
740	740	1610	b5346915-69fc-5d08-88c5-52e8c6b7c972	a67b007f-b8e6-46a4-91a8-dedd172c840f	b2ecdfc7-cddd-4bd7-a816-f77c397c0de6
741	741	1611	e88e8268-bf84-9365-852c-10537cab93a8	59696eed-9c04-4770-a854-0645c1206879	165f2ff7-d13e-4781-984e-0af649c29025
742	742	1612	44057f85-912a-6b8f-831e-1af0a219188d	2aac1c48-26a9-4cdd-acec-b1bea3fbbb3b	9659e6a8-6759-4886-8059-46004babb259
743	743	1613	727fb52b-de7a-583b-b93e-a5597ff4d5ce	781edc6d-70f0-4be3-80ba-926b1d879e90	8e5d6e40-1db3-483b-81dc-61b32cdd0952
744	744	1614	061ec708-c91d-80df-5b5d-0ad8a7cb5f63	5fc1242a-6ea8-4fac-8bb2-68e4ad4cfa48	621e454f-ecc2-4ae9-b679-ff8252c622a1
745	745	1615	1ad4425e-dcee-2e51-06c3-2de4c1278eff	f2bee5d0-7dcc-4d0c-a61f-d0a4bb5b2e94	41c9e286-05e7-420c-b095-0ac50680d66f
746	746	1616	54c93439-f4b1-d855-2ae3-4161eb3494df	eabee546-07a4-42ee-b5fc-c6a1cefc0684	74f54928-7891-4558-a5cf-855f86d4e7c4
747	747	1617	468fb1ed-2319-ed50-ad57-cc5328fd3165	9125bf75-1995-4702-a2d9-27e097949507	
748	748	1618	69279f4a-3543-9ca8-2fa0-6eebdcb40877	ee8993d9-80e4-4ba2-9234-5365ea38a900	
749	749	1619	4790785d-cdf6-bec7-baa9-15c92c1a9a9b	022c73f3-b561-44fa-abea-e8ff169d7154	
750	750	162	497001b3-4c78-d5bb-e339-b4d2638ccdbb	32296a07-d5bc-490c-9c4e-28baf033621e	
751	751	1620	f7018171-a2fa-2790-39d3-e2d904e60c24	2fa28524-b519-4f54-a980-eb0bee301d05	
752	752	1621	01d4071f-c2f2-1865-415e-0dbe5ae92b26	c6043762-fe8f-4763-91de-3284b653bc36	
753	753	1622	6d055940-e096-df05-8f80-045263dd1b3a	66df17f1-c206-4fda-a6cd-80666401f351	
754	754	1623	83cb15bc-d22d-f1c9-0d74-9f98373f81a4	bc07a9d0-f852-4955-bf87-ca6675ce9b2f	
755	755	1624	2f6d2332-23e9-7d58-a8b5-2587b3a1e27a	b2f646d7-edce-4ab3-92ab-80df3190e7fa	
756	756	1625	363a5739-6092-b21c-a054-cf1136807a7f	2522ebdb-d3c7-4fb0-a149-9b688b1fcc84	
757	757	1626	ef63f5a3-f334-8536-8162-f472577fc71e	3413f76e-72f3-4b6b-a5a9-24e307c8dd5e	
758	758	1627	034e6a14-4799-cd8e-d1df-f8616b92e4be	4ab54e85-1c0f-439c-a661-2f532ac771d6	
759	759	1628	a143ef15-768e-e649-c631-75664989a9af	b0a8b8f2-7fb4-4655-a427-36e0011865ab	
760	760	1629	4502605f-847e-7ce1-ec59-badda84ab9ba	e7b76bf4-d699-4ed8-b23e-f3f51e9f6b10	
761	761	163	4a5f5ad9-1175-20f8-8832-40a1dc94b868	f5469074-7b60-4029-8d8a-ee0c37534965	
762	762	1630	7f8721d9-7161-1615-f2f2-8f2f12a97ce5	91a8c80a-60f5-45d3-8596-94b76a2d1f1d	
763	763	1631	b8b3f432-6c5e-9e54-dade-d59ff7c40af5	a7b3a4b3-5cf3-4035-ba5b-d93c60f752aa	
764	764	1632	2035afd3-8230-b344-2f07-a21352212324	786af58e-4682-485c-a264-3a3a348f8798	
765	765	1633	4745ed35-f86c-29d3-5c6e-e4e4c8a5e307	85af1d21-ba36-494e-8fe8-2a5b5aa02cd3	
766	766	1634	c0fd5817-bd0e-a353-1e8c-68fb9179d872	f8d0efaf-da35-4564-8c69-46e7a94df788	
767	767	1635	9cb9c7cc-f997-b089-55f5-ca67f217ac15	077ee032-d5f8-40b7-822a-d6c9d3634f7e	
768	768	1636	a601f0f3-4291-50f8-cc40-a1d8636482f2	c038a26e-4697-4ecc-b3ee-5898ace1f270	
769	769	1637	dbaa6ace-a568-2676-4c28-97b9472d5101	b13f411a-4778-40c5-9459-e5abd70d283c	
